dataid,prediction
31709,2003.1880704158718
31710,2003.255995874901
31711,2005.7035084942058
31712,2013.3638317147245
31713,2013.5268797251576
31714,2023.1053953341973
31715,2014.6630402279905
31716,1999.9032574498876
31717,2012.5790421155764
31718,2012.2576999535927
31719,2003.7066440840224
31720,1999.656408156318
31721,2024.6945092605479
31722,2010.268683946836
31723,1993.0143389115287
31724,2004.6045075913564
31725,2027.7124468417446
31726,1991.5521182054424
31727,2009.3889505148268
31728,2011.9207187460327
31729,2005.6320744829154
31730,2007.8482098004747
31731,2000.3773242837622
31732,2014.9965803790685
31733,1998.3106881220285
31734,2002.0064763254272
31735,1993.0061231190637
31736,1998.7592572104893
31737,1998.2248171500837
31738,2018.1714859439876
31739,2005.0193430761544
31740,1996.004206252597
31741,1996.6883417363808
31742,1991.292284303998
31743,1991.8874475140715
31744,1994.2810367486404
31745,1993.277233380732
31746,1992.4218651614606
31747,1992.8367591679582
31748,1995.887755966399
31749,1995.5606001231151
31750,1993.1784312660934
31751,1991.872551897239
31752,1994.8092155261486
31753,2003.0467494419497
31754,1997.5898252893476
31755,2002.5558220487112
31756,2001.4389591244847
31757,2000.771222337506
31758,1999.4606517455832
31759,2001.0773676443569
31760,2001.1780615534965
31761,2002.0061171661412
31762,2003.6303147875485
31763,1996.9801964629187
31764,1997.026470248457
31765,1998.0815782239315
31766,1997.1637663125748
31767,1988.1034121033074
31768,1998.3434876535796
31769,1997.227546148254
31770,1994.3273888406366
31771,2001.207401019059
31772,1996.2567753221833
31773,1997.1368643846045
31774,1997.896205741966
31775,1996.9107889463858
31776,2001.178326336469
31777,1994.6793055016285
31778,1995.89826190481
31779,1997.8315095120304
31780,1999.1106914397092
31781,1983.3615013624853
31782,1993.508664891746
31783,1991.3920021193535
31784,1988.9748751501932
31785,1988.6267361885546
31786,1987.667060837556
31787,1987.4256481813268
31788,1990.7269845571807
31789,1990.2357901187866
31790,1991.4653600843899
31791,1994.5962643708194
31792,1996.4449632540177
31793,1995.587601441827
31794,2000.5307965043694
31795,1989.0871026650257
31796,1994.9476938517907
31797,1998.4692523836256
31798,1997.8488425420126
31799,1997.1248459303958
31800,2005.116370494374
31801,1998.9341924762525
31802,1999.059223871878
31803,1998.368651759786
31804,1998.16634684224
31805,1997.9964785038546
31806,1988.654640880141
31807,1999.6551933259188
31808,1973.1819351218944
31809,2001.7571161519415
31810,1997.768253229095
31811,2001.4398517930417
31812,2002.9946537597843
31813,2002.4010684356447
31814,2003.173500930921
31815,2003.4027017609276
31816,2003.0333050137988
31817,2001.153919055049
31818,2001.8210835520158
31819,2002.0981115987368
31820,2003.33085477088
31821,1999.5305368579718
31822,2000.5630190918941
31823,1999.6810690131194
31824,2003.2765410213758
31825,1999.077306765892
31826,1999.6257341815515
31827,1999.6302382353244
31828,2004.0534252784857
31829,2000.7829172600748
31830,2003.7955983126851
31831,2000.486997036833
31832,1998.729507882321
31833,2002.164744737034
31834,2004.280688419248
31835,1995.4648009846978
31836,1997.7558740215206
31837,1997.1932260992155
31838,1994.3378059696377
31839,1994.6064550473495
31840,1998.1344000220108
31841,1994.2379418642877
31842,1998.520703191229
31843,1996.4982162464473
31844,1999.9133222031467
31845,2000.0004887500045
31846,2000.10263493706
31847,2000.9141022956985
31848,2000.5898597972864
31849,1998.709380844407
31850,1996.6850284763361
31851,1998.0807852833034
31852,1998.6259389146076
31853,1995.7509175422417
31854,1996.080479592969
31855,1992.3165138976797
31856,1989.790875712641
31857,1995.0232597286117
31858,1991.081332527723
31859,1999.377000637387
31860,1989.9306565150448
31861,1993.5186113092657
31862,1991.3049326362236
31863,1989.166314190861
31864,1988.6376220508773
31865,1990.4515352482508
31866,1990.7317648892715
31867,1991.3276404631506
31868,1994.4645719754678
31869,1994.5634707729773
31870,1994.705764863198
31871,1994.7094458208162
31872,1995.3903077746952
31873,2000.580139491371
31874,1994.1192284146089
31875,1994.141013407355
31876,1990.3819709860043
31877,1992.6227404805759
31878,1997.8898547412418
31879,2000.6271770475444
31880,1997.279279457386
31881,1999.8404460445647
31882,2000.0431198165047
31883,1994.1317129163317
31884,1991.1973114686916
31885,1998.0686372855826
31886,1997.8619201387937
31887,1999.64199614785
31888,1996.0971432216895
31889,2001.981261883147
31890,1997.630988163123
31891,1999.1791821388326
31892,1996.9572925330133
31893,2000.1047053069312
31894,1998.6382688843698
31895,1997.314711901349
31896,2000.271039080993
31897,2001.175760955124
31898,1999.0405360599927
31899,2001.0988168462284
31900,2000.444467168423
31901,2001.0460144683186
31902,2001.434975200271
31903,1997.0974944553168
31904,1998.5350527829319
31905,1996.0027603714693
31906,2006.750056020366
31907,2009.2525844509985
31908,2004.2656046761242
31909,1992.6973660914584
31910,1991.5350852886804
31911,1996.060790619128
31912,1991.450753192165
31913,1991.5860587378816
31914,1993.4391022235686
31915,1994.202709781756
31916,1997.3827437326042
31917,1997.1548490918592
31918,1996.6226248111234
31919,1994.5543363630659
31920,1995.9275934478972
31921,1999.252507679435
31922,1997.991101840456
31923,1996.5550514961053
31924,1988.9986457589655
31925,1996.273844177651
31926,1993.3179253206295
31927,1988.567933814223
31928,1991.5134278835278
31929,1993.6506629612763
31930,1991.1954792839676
31931,1992.0614120483413
31932,1994.687319879061
31933,1992.3762138767797
31934,1992.2405118480463
31935,1993.7669961461452
31936,1987.412542791728
31937,1994.0255500155981
31938,1996.1756635634817
31939,1994.2547606965177
31940,1996.8660152580874
31941,1995.2321354912608
31942,1994.415158551009
31943,1996.9122078655453
31944,1997.9776500948778
31945,1993.3177205761035
31946,1998.1866241336668
31947,1992.437316542345
31948,1986.5783793704798
31949,1994.888584586792
31950,1996.0562555189279
31951,1998.0078229699984
31952,1997.6797392880299
31953,1994.6331260882773
31954,1988.3731746498468
31955,1986.4290215857352
31956,1986.478073221769
31957,1986.0342379705696
31958,1987.0147738404598
31959,1990.479842843507
31960,1989.369681221761
31961,1988.1575585582534
31962,1988.1293169226328
31963,1984.6374436311453
31964,1989.8866413574838
31965,1996.5945194473095
31966,1994.579520136725
31967,1991.1729729764352
31968,1996.0899103609108
31969,1991.0373574720409
31970,1995.8740629819022
31971,1991.3691147072677
31972,1991.593654279945
31973,1991.8351272351333
31974,1996.101337434984
31975,1995.054664204992
31976,1994.9590782305593
31977,1992.0061000251967
31978,1989.8171292389245
31979,1986.2225760086674
31980,1987.1972742055455
31981,1990.998482303843
31982,1983.7837700988343
31983,1992.0862300553367
31984,1989.9897853480372
31985,1995.7395597398922
31986,1996.9417394188933
31987,1987.63596881754
31988,1983.619639244598
31989,1987.0764361483796
31990,1992.3273063673087
31991,1991.3991840004974
31992,1994.7752908199875
31993,1989.2155020568166
31994,1989.7253939591017
31995,1994.0365081672737
31996,1988.291994657523
31997,1998.0232672230852
31998,1998.6547236576448
31999,1999.889665939962
32000,2000.95685534799
32001,2002.1574136779057
32002,2002.2120780331106
32003,2001.9762301235646
32004,2009.1905083943386
32005,1997.2788913519266
32006,2002.3887128965412
32007,2004.7051204898862
32008,2002.3632245726062
32009,2004.7809334708559
32010,2002.989257202621
32011,2006.8150996023678
32012,2004.1744883366687
32013,1995.8885055722176
32014,2003.9180091679636
32015,2006.269960916651
32016,2003.6375680041158
32017,2004.5997813833098
32018,2002.3088522447367
32019,2002.0052685164599
32020,2001.717422223341
32021,1999.5875337517991
32022,2007.1807490918827
32023,2003.5147227994223
32024,1997.3993483583486
32025,2001.580184936331
32026,2004.961119863016
32027,1997.3743159021572
32028,1998.4408283815983
32029,2008.1763959398004
32030,2006.4587679644146
32031,2001.5405198279036
32032,2004.0329560804764
32033,2001.0493863448025
32034,2001.6983792038222
32035,2004.666056433888
32036,2004.1009324407273
32037,2003.8859446786091
32038,1999.7940352566718
32039,1999.9765903334908
32040,2002.9243787464682
32041,2004.2913651610245
32042,2000.151265695926
32043,2002.7548013866954
32044,2001.1090203889705
32045,1996.1314786524783
32046,2004.2790951109432
32047,2003.0977278418686
32048,2007.8429397000066
32049,2006.9837509901008
32050,2001.5001005912263
32051,2002.0669624593743
32052,2001.1857375465654
32053,2003.3182032335883
32054,2000.570096226294
32055,2001.6534469925753
32056,2003.4216638797045
32057,2002.7398651036976
32058,2002.823189918931
32059,2001.7282816411537
32060,2002.598200711865
32061,2004.2709321531788
32062,2001.8369661168383
32063,2001.3440409468794
32064,2005.1782458943105
32065,2002.5341848837043
32066,2002.3003739926548
32067,2001.9224754762379
32068,2002.3917317784703
32069,2002.7770552332604
32070,2003.5405934943515
32071,2000.6609206967994
32072,1998.5133273225144
32073,1999.8514083422765
32074,2002.4445140672228
32075,2007.4091087555405
32076,1998.2063033643676
32077,2002.0294211317687
32078,2000.4705224545585
32079,2003.4993954489842
32080,2001.0897653560373
32081,2000.6857104137503
32082,1996.5692408719922
32083,2000.2843690394834
32084,2006.5527395994952
32085,2004.7750130867305
32086,2001.3454096474463
32087,2005.1794587048425
32088,2005.4462919555017
32089,2002.588872729278
32090,2003.528344788474
32091,2005.2247134422046
32092,2002.5890789932337
32093,2001.5079266421092
32094,2002.42972517518
32095,2005.280612861361
32096,1992.7102401396332
32097,1993.1773975912026
32098,1994.581324970429
32099,1994.1416028952322
32100,1993.9670103192138
32101,1992.4468895979514
32102,1992.7874628238824
32103,1996.1690243064877
32104,1994.4493169851662
32105,1995.3087780174158
32106,1994.4955552589765
32107,2000.0409648020193
32108,1996.7423095196602
32109,1993.3033104911065
32110,1994.6964406882432
32111,1998.1908145664297
32112,1995.1254466992366
32113,2000.4627970668678
32114,1995.7917049349937
32115,1997.714476547633
32116,1999.431274207617
32117,1995.901683896143
32118,1993.3540347520402
32119,1996.558080884786
32120,1994.1978789913082
32121,1997.169868995699
32122,1997.9271069285655
32123,1996.1183203041298
32124,1992.6082144727568
32125,1996.897669064855
32126,1994.722142554522
32127,1993.3611232531516
32128,1996.7410228266635
32129,1992.5435436660723
32130,1996.6934075232605
32131,2000.7000233936951
32132,1997.3553514457276
32133,1993.9812734972325
32134,1997.0841892282194
32135,2000.3295692902207
32136,1991.308287426146
32137,1991.336353963463
32138,1999.1092623948182
32139,1999.1422522089374
32140,2001.7248788712348
32141,1999.5663678889728
32142,2001.7080600387994
32143,2003.0981598731653
32144,2003.0128532382698
32145,2001.8163980196675
32146,2001.2736963378225
32147,2002.4714106018464
32148,2000.3918262040922
32149,2005.6260117430645
32150,2002.2326989311543
32151,2005.0395543410823
32152,1998.4828248144242
32153,1996.8406767986414
32154,2001.884071431406
32155,2003.8768812797005
32156,2006.0125929716876
32157,1999.549661248606
32158,2000.956592000366
32159,2000.8703852183544
32160,1999.8712576673306
32161,2000.5205271453221
32162,2000.4760404859617
32163,2001.2390525617748
32164,2002.2300423784097
32165,2002.4700148062861
32166,2002.7142837231218
32167,2001.836789179022
32168,2000.7732973966138
32169,2003.416707440945
32170,1998.8647189106475
32171,2001.6903393586347
32172,2003.3111128196379
32173,1999.6324632709811
32174,2000.3063525809039
32175,2000.3031997319272
32176,1997.4661998139175
32177,1999.4598664395114
32178,2002.122473378793
32179,1998.507918524041
32180,1999.137237891821
32181,1998.8045638121653
32182,1987.537147516736
32183,1995.111997105114
32184,1989.9519687690977
32185,1995.2218719545056
32186,1993.5698722758834
32187,1991.406867666084
32188,1999.5546705121128
32189,1996.0639718888203
32190,1993.3304287901574
32191,1993.9108706777029
32192,1995.5075597570903
32193,1994.896065579106
32194,1994.6822889516586
32195,1991.5037018533446
32196,1990.6129393882582
32197,1992.7142913183375
32198,1990.303690234798
32199,1993.0956309194853
32200,1996.4561166257915
32201,1985.978421605009
32202,1994.7928473178304
32203,1993.1335649466978
32204,1991.119252443033
32205,1993.9986207280951
32206,1999.2222807304784
32207,1995.6435500980972
32208,1994.281392359357
32209,1997.3104191672971
32210,1994.8790041900752
32211,1996.9904878118348
32212,1996.3824815079588
32213,1998.7330542206198
32214,1995.955921539799
32215,1993.9733707627179
32216,1991.8823710802717
32217,1994.16420413071
32218,1991.5019428817786
32219,1997.8234163541595
32220,1996.0592972295688
32221,1999.3029049841166
32222,1999.6041513771297
32223,1999.263681642857
32224,1998.9262170701838
32225,2000.4204749187084
32226,2001.2743198393155
32227,1996.9503171793724
32228,1994.0732031464665
32229,2001.0394649338928
32230,1996.2221845326742
32231,2000.4587450569995
32232,2004.054687623338
32233,1997.2750076073985
32234,2000.5006179925003
32235,2002.7328399148882
32236,2002.479278883122
32237,1994.00265423945
32238,2002.5641433585845
32239,2000.9759427642437
32240,2005.5018459888565
32241,2000.668450829805
32242,2003.2222665336415
32243,2002.4745414555173
32244,1998.5308425624312
32245,2004.8661235547327
32246,2001.7359037063645
32247,2008.806909683172
32248,2001.8080066102766
32249,2006.6146209991032
32250,2003.1312996057302
32251,2002.2406761574116
32252,2004.4065944723607
32253,2004.2188867755576
32254,2002.4756676091326
32255,2002.6655250000456
32256,2002.4960847858727
32257,2000.60338765146
32258,1997.7215498988826
32259,1997.1023194850543
32260,2002.883804541727
32261,1998.856296462505
32262,1998.912252239922
32263,2008.867075661011
32264,1998.6370972756663
32265,1996.2493096724934
32266,2003.350785445906
32267,2001.9447000430912
32268,2000.572527958506
32269,2003.7323585457193
32270,2002.593584109742
32271,2000.8907802392127
32272,1996.8236742096117
32273,1994.2017946654485
32274,1999.6261792388289
32275,1996.4294561781433
32276,1995.1213446263432
32277,2002.2995260124992
32278,1998.7248177123129
32279,2000.7273747921895
32280,1997.530348115463
32281,1994.8487799823763
32282,2001.6215887057501
32283,1997.2230596840764
32284,1996.6788386199855
32285,1995.8040585949316
32286,2000.0534976018646
32287,1996.3777798389035
32288,2000.0106332434468
32289,2000.8290037438862
32290,1998.0986497629208
32291,1995.7876912196746
32292,1998.8482413004651
32293,1999.288954223254
32294,1997.1887732231567
32295,1997.426652191037
32296,1997.9517331327147
32297,2000.505391810773
32298,1995.7199737175586
32299,1990.6465578686466
32300,1989.1840573769848
32301,1985.6363861649843
32302,1985.8544242554644
32303,1995.8924955510588
32304,1995.3461577446567
32305,1995.42321263951
32306,1999.1497993286666
32307,1993.2728261516265
32308,1998.0692714574752
32309,1996.967363701716
32310,1994.2310587553811
32311,1990.0223789605209
32312,2003.3471730551992
32313,2003.9013041266053
32314,2002.2065896143606
32315,2001.1136815060663
32316,2000.7319948005224
32317,2001.226281040108
32318,2002.1489671767395
32319,2000.4238102014613
32320,2005.2276697606792
32321,1999.0157097721271
32322,2002.046778035502
32323,1994.343555745335
32324,1995.7382348498477
32325,1996.369358898766
32326,1997.6690711105853
32327,1997.1465998630108
32328,2002.7653281405053
32329,1997.7938853719234
32330,2009.260025011928
32331,1999.9689505675433
32332,1988.1592734653
32333,2005.4280951453632
32334,1999.8071756599802
32335,2002.829512982082
32336,2005.6524523047938
32337,2001.607907598339
32338,2002.2756679977501
32339,2001.9740132054083
32340,2000.7576634634324
32341,2001.3090853035687
32342,2001.3100843825596
32343,1998.4672782002774
32344,1980.951336028944
32345,2007.8529487354122
32346,2004.502897185155
32347,2003.2673101683267
32348,2001.0422729205732
32349,2007.401880121606
32350,1990.1720198066196
32351,1992.2927502310595
32352,2002.2745649869053
32353,1997.732732161758
32354,2002.5589112895877
32355,2004.047055823573
32356,1995.7595723115387
32357,2001.7975899184419
32358,2001.6323763874539
32359,2004.1772258842477
32360,1996.0215768013913
32361,2004.3012793863572
32362,2003.9247377929867
32363,1993.8940672787137
32364,2006.2265128085596
32365,2003.4739042700223
32366,1989.100792397645
32367,1998.3649763999288
32368,2004.918312660239
32369,2005.6079954902636
32370,2007.078021324137
32371,1998.6193703885087
32372,2002.237941676016
32373,2006.3865448616205
32374,2001.8792700714869
32375,2001.0643979398471
32376,2000.3568937509785
32377,2018.3670977137065
32378,2002.3793556325293
32379,2002.9348499477546
32380,2004.845514327581
32381,2002.8549243609173
32382,2003.1527657123029
32383,2000.7288442182842
32384,2011.420114080611
32385,2003.866199913343
32386,2004.68250815126
32387,2011.0303279716552
32388,2001.6657164018065
32389,1990.1541405208939
32390,2001.1503537418528
32391,2003.1291155346962
32392,1999.3169769527326
32393,2006.0281203492693
32394,2003.884831177736
32395,2002.2005355048843
32396,2001.9153858471225
32397,2001.302454323949
32398,1999.3281345048194
32399,2003.3896689739383
32400,2000.6155850668454
32401,1996.828000679446
32402,2007.1295610264526
32403,2005.9850052450815
32404,2006.66264794223
32405,2005.569523092419
32406,2006.42324216893
32407,2008.9809748978364
32408,2003.4970464536327
32409,2002.9046827344582
32410,1993.7144465403358
32411,1990.314611891752
32412,1996.1084037228034
32413,1990.0227764870187
32414,1993.5181658232416
32415,1996.5608331155204
32416,1993.4226660665556
32417,1997.632456333938
32418,1995.7379233753486
32419,1989.9171427276447
32420,1991.485961311695
32421,1998.5676648330036
32422,1995.311029288703
32423,2001.4631644792978
32424,1999.4113321607472
32425,2004.4810947430049
32426,1999.0617649233625
32427,1997.2835588419366
32428,1999.2405911666456
32429,2000.9924479605052
32430,1999.225209761009
32431,1998.0059291982407
32432,1993.5084242093253
32433,2001.9270748355761
32434,2005.3034204598155
32435,2003.99820272941
32436,2003.7234319733095
32437,2005.1368525943774
32438,2000.2536022606314
32439,2001.0308694842015
32440,2001.1281893774424
32441,1999.0509920247448
32442,1992.1661445729055
32443,2004.5675690302053
32444,2000.39422018329
32445,2005.6276845225898
32446,2003.3124873346976
32447,1999.26648314804
32448,2000.111682476191
32449,1999.0154324339696
32450,1997.6408490008796
32451,2001.1976032632392
32452,1997.875277350372
32453,1999.8815092845718
32454,1994.253494360704
32455,2000.7821501677854
32456,1997.2384364740901
32457,1996.7817126901089
32458,1999.020006053486
32459,1995.7275364242253
32460,1998.74606572583
32461,1999.0718785077274
32462,2000.7358143668146
32463,2000.4766712661856
32464,2001.8771973149405
32465,1999.7467017876756
32466,2002.1575450718256
32467,2000.3455121582488
32468,1998.4624651324848
32469,1998.2031989730972
32470,2000.716240544446
32471,1989.1591286191776
32472,1998.7972512751041
32473,1994.9418301929904
32474,1989.198744411539
32475,1993.3078667208517
32476,1993.9978488295676
32477,1989.8389755112405
32478,1995.2196472698045
32479,1991.7750843814115
32480,1997.4265277687198
32481,1995.1021095733402
32482,1995.516785222174
32483,1994.666806146567
32484,1991.8236290065652
32485,2000.666498359366
32486,2002.7070501306719
32487,1999.889642623117
32488,2002.1003420819502
32489,1999.359125793611
32490,2003.2228134454747
32491,2000.45354336604
32492,1998.6522818448452
32493,1993.3574045905514
32494,1995.3579807170286
32495,1997.5262108617267
32496,1999.5363635056933
32497,1996.9298027590894
32498,1996.2709161370537
32499,1997.0860328799042
32500,1994.6689915226973
32501,1990.8070130498133
32502,1997.2427990668348
32503,1999.6129952009474
32504,1996.5354454850287
32505,1998.6379995082132
32506,1999.0749414572144
32507,1985.5375614501752
32508,1987.492673415824
32509,1987.2746164793136
32510,1984.375282687321
32511,1986.064768146803
32512,1988.7667103452584
32513,1987.43248839647
32514,1983.1236930356717
32515,1982.7435855379715
32516,1986.674148433403
32517,1988.3407015039409
32518,2000.1531516067662
32519,2001.2057140474517
32520,2003.1507214840856
32521,2004.2514444684668
32522,2005.5632903145738
32523,1997.6834851860986
32524,2000.8983679043226
32525,2002.5445746735977
32526,1999.0411714052784
32527,2003.6475923177088
32528,2004.2394563252226
32529,1999.8976808518737
32530,2005.3656941795475
32531,2003.9930962606877
32532,2004.0406662376563
32533,2002.2051081445677
32534,2003.2962778187737
32535,2003.0507812051421
32536,2004.6720267117998
32537,2004.162107432048
32538,2003.787931984695
32539,2003.5385985220967
32540,2001.5272716844972
32541,2002.465195433134
32542,2003.4377409528504
32543,2004.1184370030328
32544,2003.9247231356285
32545,2003.3439690455052
32546,1991.4253542926158
32547,1996.8735216224818
32548,1991.8233155485805
32549,1996.8048262546918
32550,1997.1350668820007
32551,1997.066797215484
32552,1995.490124626225
32553,1994.2685427960769
32554,1996.1724493545564
32555,1993.7124307246381
32556,1994.7403520881041
32557,1997.9110202328145
32558,1990.3165831087874
32559,1991.8723265894191
32560,1991.6944066955632
32561,1994.2662090322317
32562,2003.70635471132
32563,1999.5140333836412
32564,1996.5833581684733
32565,1995.0839753391665
32566,2002.2748447462411
32567,1999.4175859054437
32568,1999.211146701494
32569,1997.8776354260913
32570,1987.146411479137
32571,1998.510448511279
32572,1995.7445433923435
32573,2004.9722843102436
32574,1998.4387781644577
32575,1998.5137975860964
32576,1994.0267948179237
32577,1996.1413379291819
32578,2002.2359415588878
32579,1999.6595430073767
32580,1992.3687369134202
32581,1985.8352592130013
32582,1991.6708664058694
32583,1999.3516571327295
32584,1998.804831959917
32585,1998.4532980289719
32586,2000.6004678158863
32587,2002.094413951741
32588,1997.3092458727388
32589,2000.0919319512998
32590,1998.0671961055245
32591,1998.1242234251436
32592,1998.5190963362909
32593,1995.11232811116
32594,2002.1987184559885
32595,2000.4298675283885
32596,1998.407507392048
32597,2004.4988511250442
32598,1999.6312953984768
32599,1998.1999011769292
32600,1996.4786779285791
32601,1997.0211366041697
32602,1998.2560108891892
32603,1998.9959420321886
32604,1989.9570059378289
32605,1997.4109762758408
32606,1990.1407510574427
32607,1990.8897815337598
32608,1996.8749627659026
32609,1983.6724749422085
32610,2000.1138880959834
32611,1991.6492180889118
32612,1990.8411919624627
32613,1983.1692623937568
32614,2001.2914251256254
32615,1992.0915998087935
32616,1997.3087918699653
32617,1997.3455159282623
32618,1993.2661120546757
32619,1997.0406576174369
32620,2004.7330759511158
32621,2003.348321558323
32622,2006.2072801537468
32623,1998.025900034872
32624,2004.053933321778
32625,2006.0833033571641
32626,2004.924357290775
32627,2002.4040091050986
32628,2002.4275106021062
32629,2002.25397382104
32630,2001.2196628737338
32631,2003.532339105742
32632,2003.426757272893
32633,1990.1450871075474
32634,1990.4103107040567
32635,1994.6834812822246
32636,1986.7979275573018
32637,1996.1798978161137
32638,1993.97477340385
32639,1997.7018684430177
32640,1988.9128732394406
32641,1992.1602868001762
32642,1999.1487029219406
32643,1992.1830363817999
32644,1995.308457643763
32645,1999.0242812629403
32646,1994.5754189201684
32647,1997.1083234004604
32648,1995.5515252263692
32649,1994.083493040267
32650,1998.9614842962922
32651,1993.6326050956818
32652,1999.1809840594274
32653,1997.9051065565206
32654,1968.4936295068792
32655,1996.0510623245289
32656,1995.0189088316627
32657,1984.0767929128626
32658,1993.974065994009
32659,1989.4532588175177
32660,1991.0995145611823
32661,1996.1967726087082
32662,1996.235466576995
32663,1989.7310480087767
32664,1997.3248288910127
32665,1994.3400378817205
32666,1985.1403958645826
32667,1989.3906639284921
32668,1995.7829287850964
32669,1984.8795571944788
32670,1988.2806787256752
32671,1993.515919114899
32672,1992.8755189615558
32673,2003.2591400331498
32674,1991.1508530412423
32675,1988.7644505299736
32676,1985.5487024134584
32677,1989.063750283559
32678,1985.145574791594
32679,1985.1592204797869
32680,1982.3479115744788
32681,1990.7261512074488
32682,1995.1974942684321
32683,1990.4533805253236
32684,1996.731234403802
32685,1994.9584563706155
32686,1989.6866405436008
32687,1993.1638517507167
32688,1997.290748894273
32689,1994.5943708610282
32690,1980.7306552047082
32691,1994.030385787644
32692,1984.994041310163
32693,2000.6727760870433
32694,1996.584633309707
32695,1993.9497470605677
32696,1995.7326021681447
32697,1989.9361634888332
32698,1990.5407448282347
32699,1991.9590702586625
32700,1991.9074255385506
32701,1992.9254430065716
32702,1995.8749688979449
32703,1996.7652298745468
32704,1997.6700285828406
32705,1989.6957610502125
32706,1992.2946941458647
32707,1992.0144755092147
32708,1991.9344724891218
32709,1994.6735563888142
32710,1993.499221779899
32711,1991.8123514122055
32712,1992.2388678066511
32713,1992.949427005175
32714,1997.040579764808
32715,1994.4308753327143
32716,1996.016357956859
32717,1988.401615295638
32718,1990.6264917966942
32719,1990.6785657835806
32720,1992.0076371916884
32721,1992.823585755674
32722,1995.6465743864937
32723,1991.297475070299
32724,1995.6278057082075
32725,1993.8539445650113
32726,1998.0916133869139
32727,1992.6430890038455
32728,1995.0386501781622
32729,1996.3675535163138
32730,1997.3893303993134
32731,1995.2091792441215
32732,1993.790798147027
32733,1999.8725584837812
32734,2003.222512007481
32735,2002.2690517622166
32736,2003.1032472304544
32737,2003.5821804969405
32738,1998.6138712892357
32739,2005.1178105795352
32740,2004.3420742961666
32741,1999.9647601964048
32742,1997.058198836621
32743,2001.7712441073552
32744,1999.6726635431462
32745,2005.7710453519971
32746,1999.9264208300401
32747,1998.662548443384
32748,1998.6035659864606
32749,1999.2496641977073
32750,1999.7165962351405
32751,1997.2042579054396
32752,1999.2859329661487
32753,2003.5308579310658
32754,2004.3779137491545
32755,1998.0980639439163
32756,1999.2736039942
32757,1998.4599231145728
32758,1998.3397328961007
32759,1993.1549875167195
32760,1997.572667358372
32761,1995.0498401208033
32762,2000.1461477698508
32763,1994.4816688799303
32764,1997.0216918530443
32765,2000.5152985601167
32766,1995.504351525587
32767,1998.4151143896886
32768,1993.2145983237565
32769,2000.2576270907264
32770,2001.1649162298909
32771,2000.984833895748
32772,2001.0301334572123
32773,1993.2088198123697
32774,1993.365236533846
32775,2001.6840093799271
32776,1999.943455446537
32777,2001.3064842471015
32778,1999.46023462919
32779,2001.6395786965995
32780,1997.765286610247
32781,2001.6113024299182
32782,2001.1704857157754
32783,2002.7203619936704
32784,2002.9722843315797
32785,2001.1843608435397
32786,2001.0074105497301
32787,2002.0760968050813
32788,2000.5472480878952
32789,2000.679633497796
32790,2002.473041644238
32791,2001.646353679726
32792,2001.4649086670292
32793,2001.8958942379961
32794,1998.2272615225172
32795,2001.4344660827312
32796,2002.1412205095032
32797,2005.8759535203055
32798,1997.1793429198756
32799,1996.8450972719552
32800,2001.559864205701
32801,2002.4240083870666
32802,2004.3278818020858
32803,2000.221518319317
32804,2001.9615379778297
32805,2001.8456073962968
32806,2003.7864407954385
32807,2003.3318847903204
32808,2004.6805031977558
32809,2003.603972028788
32810,2002.5460773916693
32811,2003.4436259325184
32812,2006.0022646741284
32813,2002.6695379005305
32814,2004.788574454755
32815,2002.5400326298295
32816,2002.015001711843
32817,1993.427991966188
32818,1998.392180240417
32819,2003.4402608658052
32820,2010.195969645935
32821,2002.28110535405
32822,2003.4402608658052
32823,2006.3197397280862
32824,2003.5249914622632
32825,2005.6115288677033
32826,2009.4180662027813
32827,2003.178221987551
32828,1987.1863840638896
32829,1993.366064671231
32830,1984.7973722331442
32831,1993.0404068840076
32832,1992.9151942732628
32833,1984.08734551386
32834,1984.9648912008897
32835,1985.2781444564089
32836,1992.599546425625
32837,2001.8161927461558
32838,1999.5088300030372
32839,2002.5937695393106
32840,1995.3091808855565
32841,2001.4954059908137
32842,1999.4783437994643
32843,2003.1276780954934
32844,2004.4260223399135
32845,1993.6220852354486
32846,2003.6513983447487
32847,2000.9315519544566
32848,1996.1171404673812
32849,1995.9511227276023
32850,2004.468230955432
32851,2000.965248177646
32852,2000.650165408099
32853,1996.3895373652836
32854,1999.0079999506738
32855,1999.7202056143158
32856,1996.1719648937326
32857,2000.8096189662954
32858,1994.4731128284732
32859,1995.138217474986
32860,1995.0501864622115
32861,1998.4420431931528
32862,1998.98712322099
32863,1997.8649094267485
32864,1997.1642275011986
32865,1997.8398052297357
32866,1997.5031386446483
32867,1996.2947296030084
32868,2005.0183946908612
32869,2007.0315021513263
32870,2027.5684587717979
32871,2020.0428107414684
32872,2001.6607137201547
32873,2000.2262322788974
32874,1991.3063839423064
32875,2003.5917403539622
32876,2002.0893457562015
32877,2002.715970095808
32878,2000.7336332555635
32879,1998.6254628232932
32880,2005.0859096062313
32881,2004.4338181063767
32882,2001.9594285907228
32883,2002.3848143473972
32884,2002.2507992859225
32885,1999.902140263859
32886,2008.3188815787196
32887,2000.5429505275977
32888,2003.9382987508463
32889,2005.6665561800253
32890,1998.1681882190355
32891,2001.7744016030401
32892,2003.6261326538972
32893,1999.9581816717532
32894,2002.9009163837752
32895,2000.8349730865853
32896,1996.473930787392
